subject_id,subject_label,predicate_id,object_id,object_label,mapping_justification,author_id,reviewer_id,confidence,comment
mimic:51261,Pappenheimer Bodies,skos:exactMatch,loinc:7795-8,Pappenheimer bodies [Presence] in Blood by Light microscopy,HumanCurated,,"orcid:0000-0001-8822-1884,0000-0002-9348-9284",,
mimic:51411,CD45,skos:exactMatch,loinc:17823-6,CD45 (Lymphs) cells/100 cells in Body fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52195,Voided Specimen,,,,,,,,Not a lab test
mimic:51095,"Phosphate, Urine",skos:exactMatch,loinc:2778-9,Phosphate [Mass/volume] in Urine,HumanCurated,,"orcid:0000-0001-8822-1884,0000-0002-9348-9284",,
mimic:51453,Other,skos:exactMatch,loinc:30408-9,Leukocytes other/100 leukocytes in Pleural fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51342,Wright Giemsa,skos:exactMatch,loinc:10355-6,Microscopic observation [Identifier] in Bone marrow by Wright Giemsa stain,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51398,CD19,skos:exactMatch,loinc:17829-3,CD19 cells/100 cells in Body fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51376,Macrophage,skos:exactMatch,loinc:33376-5,Macrophages/100 leukocytes in Synovial fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52012,UTX9,,,,,,,,Ambiguous name
mimic:51933,C. diff PCR,skos:exactMatch,loinc:54067-4,Clostridioides difficile toxin genes [Presence] in Stool by NAA with probe detection,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51460,"Blood, Occult",skos:broadMatch,loinc:2335-8,Hemoglobin.gastrointestinal [Presence] in Stool,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,0.5,
mimic:51234,Immunophenotyping,skos:exactMatch,loinc:55230-7,Immunophenotyping study,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51123,Other,skos:exactMatch,loinc:30409-7,Leukocytes other/100 leukocytes in Peritoneal fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51956,CDT027,,,,,,,,Ambiguous name
mimic:51425,Kappa,skos:exactMatch,loinc:46238-2,Kappa lymphocytes/100 lymphocytes in Body fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51426,Lambda,skos:broadMatch,loinc:20618-5,Lambda lymphocytes/100 lymphocytes in Specimen,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,0.1,
mimic:51076,"Bicarbonate, Urine",skos:exactMatch,loinc:1964-6,Bicarbonate [Moles/volume] in Urine,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51276,Quantitative G6PD,skos:exactMatch,loinc:32546-4,Glucose-6-Phosphate dehydrogenase [Enzymatic activity/mass] in Red Blood Cells,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51839,Anat Path Hold,,,,,,,,Not a lab test
mimic:51138,Anticardiolipin Antibody IgG,skos:exactMatch,loinc:3181-5,Cardiolipin IgG Ab [Units/volume] in Serum by Immunoassay,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51139,Anticardiolipin Antibody IgM,skos:exactMatch,loinc:3182-3,Cardiolipin IgM Ab [Units/volume] in Serum by Immunoassay,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51229,"Heparin, LMW",skos:exactMatch,loinc:32684-3,LMW Heparin [Units/volume] in Platelet poor plasma,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51444,Eosinophils,skos:exactMatch,loinc:30379-2,Eosinophils/100 leukocytes in Pleural fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51505,Uric Acid Crystals,skos:exactMatch,loinc:5817-2,Urate crystals [Presence] in Urine sediment by Light microscopy,HumanCurated,,"orcid:0000-0001-8822-1884,0000-0002-9348-9284",,
mimic:50945,Homocysteine,skos:exactMatch,loinc:13965-9,Homocysteine [Moles/volume] in Serum or Plasma,HumanCurated,,"orcid:0000-0001-8822-1884,0000-0002-9348-9284",,
mimic:51899,Trichomonas vaginalis,skos:exactMatch,loinc:32766-8,Trichomonas vaginalis [Presence] in Specimen by Wet preparation,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51206,Factor VIII,skos:exactMatch,loinc:3209-4,Coagulation factor VIII activity actual/normal in Platelet poor plasma by Coagulation assay,HumanCurated,,"orcid:0000-0001-8822-1884,0000-0002-9348-9284",,
mimic:51904,PAN2,,,,,,,,Ambiguous name
mimic:51262,Pencil Cells,skos:exactMatch,loinc:10377-0,Pencil cells [Presence] in Blood by Light microscopy,HumanCurated,,"orcid:0000-0001-8822-1884,0000-0002-9348-9284",,
mimic:51795,"Lactate Dehydrogenase, CSF",skos:exactMatch,loinc:2528-8,Lactate dehydrogenase [Enzymatic activity/volume] in Cerebral spinal fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52427,UCU2,,,,,,,,Ambiguous name
mimic:50913,Cryoglobulin,skos:exactMatch,loinc:5117-7,Cryoglobulin [Presence] in Serum,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52369,"Total Nucleated Cells, Other",skos:exactMatch,loinc:55793-4,Nucleated cells [#/volume] in Body fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:50989,"Testosterone, Free",skos:exactMatch,loinc:2991-8,Testosterone Free [Mass/volume] in Serum or Plasma,HumanCurated,,"orcid:0000-0001-8822-1884,0000-0002-9348-9284",,
mimic:51198,Envelope Cells,skos:exactMatch,loinc:681-7,Microscopic observation [Identifier] in Specimen by Wright stain,HumanCurated,,"orcid:0000-0001-8822-1884,0000-0002-9348-9284",,
mimic:51140,Antithrombin,skos:exactMatch,loinc:27811-9,Antithrombin actual/normal in Platelet poor plasma by Chromogenic method,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:50838,"Bilirubin, Total, Ascites",skos:exactMatch,loinc:14422-0,Bilirubin.total [Mass/volume] in Peritoneal fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51325,CD45,skos:exactMatch,loinc:51340-8,CD45 (Lymphs) cells/100 cells in Bone marrow,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51066,24 hr Calcium,skos:exactMatch,loinc:6874-2,Calcium [Mass/time] in 24 hour Urine,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:50841,"Creatinine, Ascites",skos:exactMatch,loinc:12191-3,Creatinine [Mass/volume] in Peritoneal fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51662,HPE6,,,,,,,,Ambiguous name
mimic:51297,Thrombin,skos:exactMatch,loinc:3243-3,Thrombin time,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:50997,Tobramycin,skos:exactMatch,loinc:35670-9,Tobramycin [Mass/volume] in Serum or Plasma,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:50916,DHEA-Sulfate,skos:exactMatch,loinc:2191-5,Dehydroepiandrosterone sulfate (DHEA-S) [Mass/volume] in Serum or Plasma,HumanCurated,,"orcid:0000-0001-8822-1884,0000-0002-9348-9284",,
mimic:51412,CD5,skos:exactMatch,loinc:57423-6,CD5 cells/100 cells in Body fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51047,"Amylase, Pleural",skos:exactMatch,loinc:1796-2,Amylase [Enzymatic activity/volume] in Pleural fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51404,CD3,skos:exactMatch,loinc:17826-9,CD3 cells/100 cells in Body fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51438,"RBC, Other Fluid",skos:exactMatch,loinc:26455-6,Erythrocytes [#/volume] in Body fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51388,CD10,skos:exactMatch,loinc:51217-8,CD10 cells/100 cells in Body fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51400,CD20,skos:exactMatch,loinc:57418-6,CD20 cells/100 cells in Body fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51263,Plasma Cells,skos:exactMatch,loinc:13047-6,Plasma cells/100 leukocytes in Blood,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52278,Other,skos:exactMatch,loinc:75374-9,Other cells/100 leukocytes in Cerebral spinal fluid by Manual count,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52424,RFXUCU,,,,,,,,Ambiguous name
mimic:51114,Eosinophils,skos:exactMatch,loinc:30380-0,Eosinophils/100 leukocytes in Peritoneal fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51434,Other Cell,skos:exactMatch,loinc:76350-8,Other cells/100 leukocytes in Body fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51105,"Uric Acid, Urine",skos:exactMatch,loinc:3086-6,Urate [Mass/volume] in Urine,HumanCurated,,"orcid:0000-0001-8822-1884,0000-0002-9348-9284",,
mimic:51271,"Protein C, Functional",skos:exactMatch,loinc:27819-2,Protein C actual/normal in Platelet poor plasma by Coagulation assay,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51060,"Triglycerides, Pleural",skos:exactMatch,loinc:9619-8,Triglyceride [Mass/volume] in Pleural fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51313,CD19,skos:exactMatch,loinc:32525-8,CD19 cells/100 cells in Bone marrow,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:50857,Acetone,skos:exactMatch,loinc:5567-3,Acetone [Presence] in Serum or Plasma,HumanCurated,,"orcid:0000-0001-8822-1884,0000-0002-9348-9284",,
mimic:51419,Eosinophils,skos:exactMatch,loinc:26452-3,Eosinophils/100 leukocytes in Body fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51056,"Miscellaneous, Pleural",,,,,,,,Not a lab test
mimic:51722,RFXLDLM,skos:broadMatch,loinc:2089-1,Cholesterol in LDL [Mass/volume] in Serum or Plasma,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,0.1,
mimic:52256,Eosinophils,skos:exactMatch,loinc:26451-5,Eosinophils/100 leukocytes in Cerebral spinal fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51319,CD3,skos:exactMatch,loinc:32529-0,CD3 cells/100 cells in Bone marrow,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51088,"Magnesium, Urine",skos:exactMatch,loinc:19124-7,Magnesium [Mass/volume] in Urine,HumanCurated,,"orcid:0000-0001-8822-1884,0000-0002-9348-9284",,
mimic:51337,HLA-DR,skos:broadMatch,loinc:51380-4,HLA-DR+ cells/100 cells in Bone marrow,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,0.1,
mimic:51945,Norovirus Genogroup I,skos:exactMatch,loinc:54905-5,Norovirus genogroup I RNA [Presence] in Stool by NAA with probe detection,HumanCurated,,"orcid:0000-0001-8822-1884,0000-0002-9348-9284",,
mimic:51946,Norovirus Genogroup II,skos:exactMatch,loinc:54906-3,Norovirus genogroup II RNA [Presence] in Stool by NAA with probe detection,HumanCurated,,"orcid:0000-0001-8822-1884,0000-0002-9348-9284",,
mimic:51273,"Protein S, Functional",skos:exactMatch,loinc:27822-6,Protein S actual/normal in Platelet poor plasma by Coagulation assay,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52955,CD10,skos:exactMatch,loinc:51216-0,CD10 cells/100 cells in Bone marrow,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51423,HLA-DR,skos:exactMatch,loinc:51381-2,HLA-DR+ cells/100 cells in Body fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51315,CD20,skos:closeMatch,loinc:51115-4,CD20 blasts/100 blasts in Bone marrow,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,0.5,
mimic:51289,Serum Viscosity,skos:exactMatch,loinc:3128-6,Viscosity of Serum,HumanCurated,,"orcid:0000-0001-8822-1884,0000-0002-9348-9284",,
mimic:51420,FMC-7,skos:exactMatch,loinc:57428-5,FMC7 cells/100 cells in Body fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51402,CD23,skos:exactMatch,loinc:51269-9,CD23 cells/100 cells in Body fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51340,Kappa,skos:broadMatch,loinc:46237-4,Kappa lymphocytes/100 lymphocytes in Bone marrow,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,0.1,
mimic:51341,Lambda,skos:broadMatch,loinc:20618-5,Lambda lymphocytes/100 lymphocytes in Specimen,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,0.1,
mimic:51326,CD5,skos:exactMatch,loinc:35640-2,CD5 cells/100 cells in Bone marrow,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:50869,Anti-DGP (IgA/IgG),skos:exactMatch,loinc:63420-4,Gliadin peptide+tissue transglutaminase IgA+IgG Ab [Presence] in Serum by Immunoassay,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51980,Fentanyl,skos:exactMatch,loinc:11235-9,fentaNYL [Presence] in Urine,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52020,UTX10,,,,,,,,Ambiguous name
mimic:51183,CD45,skos:closeMatch,loinc:8130-7,CD45 (Lymphs) cells/100 cells in Blood,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,0.5,
mimic:51164,CD19,skos:closeMatch,loinc:8117-4,CD19 cells/100 cells in Blood,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,0.5,Duplicate of itemid 51165
mimic:51026,"Amylase, Body Fluid",skos:exactMatch,loinc:1795-4,Amylase [Enzymatic activity/volume] in Body fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51174,CD3 %,skos:exactMatch,loinc:8124-0,CD3 cells/100 cells in Blood,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51175,CD3 Absolute Count,skos:exactMatch,loinc:8122-4,CD3 cells [#/volume] in Blood,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51052,"Creatinine, Pleural",skos:exactMatch,loinc:14399-0,Creatinine [Mass/volume] in Pleural fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51370,"Joint Crystals, Birefringence",skos:broadMatch,loinc:5781-0,Crystals [type] in Synovial fluid by Light microscopy,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,0,
mimic:51371,"Joint Crystals, Comment",skos:exactMatch,loinc:14271-1,Character of Synovial fluid,HumanCurated,orcid:0000-0002-9348-9284,orcid:0000-0001-8822-1884,,
mimic:51372,"Joint Crystals, Location",skos:broadMatch,loinc:38458-6,Crystals [Presence] in Synovial fluid by Light microscopy,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,0,
mimic:51374,"Joint Crystals, Shape",skos:broadMatch,loinc:5781-0,Crystals [type] in Synovial fluid by Light microscopy,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,0,
mimic:51033,FetalFN,skos:exactMatch,loinc:20404-0,Fibronectin.fetal [Presence] in Vaginal fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52992,Iron Stain,skos:exactMatch,loinc:13513-7,Iron.microscopic observation [Identifier] in Bone marrow by Potassium ferrocyanide stain,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51168,CD20,skos:closeMatch,loinc:8119-0,CD20 cells/100 cells in Blood,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,0.5,Duplicate of itemid 51169
mimic:51152,CD10,skos:closeMatch,loinc:8107-5,CD10 cells/100 cells in Blood,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,0.5,
mimic:51894,"Strep A, Rapid Antigen",skos:broadMatch,loinc:78012-2,Streptococcus pyogenes Ag [Presence] in Throat by Rapid immunoassay,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,0.1,
mimic:51184,CD5,skos:closeMatch,loinc:8132-3,CD5 cells/100 cells in Blood,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,0.5,Duplicate of itemid 51185
mimic:51238,Kappa,skos:broadMatch,loinc:17096-9,Kappa lymphocytes/100 lymphocytes in Blood,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,0.1,
mimic:51239,Lambda,skos:broadMatch,loinc:17224-7,Lambda lymphocytes/100 lymphocytes in Blood,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,0.1,
mimic:51772,PAN3,,,,,,,,Ambiguous name
mimic:51230,HLA-DR,skos:closeMatch,loinc:32621-5,HLA-DR [Presence],HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,0.5,
mimic:51664,HPE8,,,,,,,,Ambiguous name
mimic:51503,Triple Phosphate Crystals,skos:exactMatch,loinc:5814-9,Triple phosphate crystals [Presence] in Urine sediment by Light microscopy,HumanCurated,,"orcid:0000-0001-8822-1884,0000-0002-9348-9284",,
mimic:51921,"proBNP, Pleural",skos:exactMatch,loinc:77621-1,Natriuretic peptide.B prohormone N-Terminal [Mass/volume] in Pleural fluid by Immunoassay,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52123,"G6PD, Qualitative",skos:exactMatch,loinc:2356-4,Glucose-6-Phosphate dehydrogenase [Presence] in Red Blood Cells,HumanCurated,,"orcid:0000-0001-8822-1884,0000-0002-9348-9284",,
mimic:51165,CD19 %,skos:exactMatch,loinc:8117-4,CD19 cells/100 cells in Blood,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51166,CD19 Absolute Count,skos:exactMatch,loinc:8116-6,CD19 cells [#/volume] in Blood,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51169,CD20 %,skos:exactMatch,loinc:8119-0,CD20 cells/100 cells in Blood,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51170,CD20 Absolute Count,skos:exactMatch,loinc:9558-8,CD20 cells [#/volume] in Blood,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51162,CD16/56 Absolute Count,skos:exactMatch,loinc:20402-4,CD16+CD56+ cells [#/volume] in Blood,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51163,CD16/56%,skos:exactMatch,loinc:18267-5,CD16+CD56+ cells/100 cells in Blood,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51429,Mesothelial cells,skos:exactMatch,loinc:28544-5,Mesothelial cells/100 leukocytes in Body fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51299,Von Willebrand Factor Antigen,skos:exactMatch,loinc:27816-8,von Willebrand factor (vWf) Ag actual/normal in Platelet poor plasma by Immunoassay,HumanCurated,,"orcid:0000-0001-8822-1884,0000-0002-9348-9284",,
mimic:51298,Von Willebrand Factor Activity,skos:exactMatch,loinc:6014-5,von Willebrand factor (vWf) ristocetin cofactor actual/normal in Platelet poor plasma by Platelet aggregation,HumanCurated,,"orcid:0000-0001-8822-1884,0000-0002-9348-9284",,
mimic:51688,Lyme C6 Ab,skos:exactMatch,loinc:38173-1,Borrelia burgdorferi C6 Ab [Units/volume] in Serum by Immunoassay,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51689,Lyme G and M Value,skos:exactMatch,loinc:34148-7,Borrelia burgdorferi IgG+IgM Ab [Units/volume] in Serum,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51317,CD23,skos:exactMatch,loinc:51268-1,CD23 cells/100 cells in Bone marrow,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51335,FMC-7,skos:broadMatch,loinc:44061-0,CD20+FMC7+ cells/100 cells in Bone marrow,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,0.1,
mimic:51368,Eosinophils,skos:exactMatch,loinc:17834-3,Eosinophils/100 leukocytes in Synovial fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51215,FMC-7,skos:exactMatch,loinc:17220-5,FMC7 cells/100 cells in Blood,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51754,VZV IgG Ab Value,skos:exactMatch,loinc:8047-3,Varicella zoster virus IgG Ab [Units/volume] in Serum,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51753,VZV IgG Ab,skos:exactMatch,loinc:19162-7,Varicella zoster virus IgG Ab [Presence] in Serum,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51416,CD7,skos:exactMatch,loinc:57425-1,CD7 cells/100 cells in Body fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51172,CD23,skos:closeMatch,loinc:14018-6,CD23 cells/100 cells in Blood,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,0.5,
mimic:51399,CD2,skos:exactMatch,loinc:17827-7,CD2 cells/100 cells in Body fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51406,CD34,skos:exactMatch,loinc:58939-0,CD34 cells [#/volume] in Body fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51769,RUBIgGV,skos:exactMatch,loinc:5334-8,Rubella virus IgG Ab [Units/volume] in Serum or Plasma by Immunoassay,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51724,Rubella IgG Ab,skos:exactMatch,loinc:25514-1,Rubella virus IgG Ab [Presence] in Serum,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51471,Cellular Cast,skos:exactMatch,loinc:38995-7,Mixed cellular casts [#/area] in Urine sediment by Microscopy low power field,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52019,PAN2,,,,,,,,Ambiguous name
mimic:51996,Trichomonas vaginalis,skos:exactMatch,loinc:5813-1,Trichomonas vaginalis [Presence] in Urine sediment by Light microscopy,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51321,CD34,skos:exactMatch,loinc:57400-4,CD34 cells/100 cells in Bone marrow,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51445,"Hematocrit, Pleural",skos:exactMatch,loinc:70169-8,Hematocrit [Volume Fraction] of Pleural fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51192,CD7,skos:closeMatch,loinc:8135-6,CD7 cells/100 cells in Blood,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,0.5,
mimic:51877,MRSA PCR,skos:exactMatch,loinc:35492-8,Methicillin resistant Staphylococcus aureus (MRSA) DNA [Presence] in Specimen by NAA with probe detection,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51893,Staph aureus PCR,skos:exactMatch,loinc:61404-0,Staphylococcus aureus DNA [Presence] in Specimen by NAA with probe detection,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51167,CD2,skos:closeMatch,loinc:8118-2,CD2 cells/100 cells in Blood,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,0.5,
mimic:51661,HPE5,,,,,,,,Ambiguous name
mimic:51235,Inhibitor Screen,skos:broadMatch,loinc:40744-5,Factor inhibitor XXX [Presence] in Platelet poor plasma by Coagulation assay,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,0,
mimic:51381,Other,skos:exactMatch,loinc:30410-5,Leukocytes other/100 leukocytes in Synovial fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51587,CMV IgG Ab Value,skos:exactMatch,loinc:5124-3,Cytomegalovirus IgG Ab [Units/volume] in Serum or Plasma by Immunoassay,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51586,CMV IgG Ab,skos:exactMatch,loinc:22244-8,Cytomegalovirus IgG Ab [Presence] in Serum or Plasma,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51332,CD7,skos:exactMatch,loinc:35641-0,CD7 cells/100 cells in Bone marrow,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51579,CA 19-9,skos:exactMatch,loinc:24108-3,Cancer Ag 19-9 [Units/volume] in Serum or Plasma,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51314,CD2,skos:exactMatch,loinc:32527-4,CD2 cells/100 cells in Bone marrow,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51307,CD13,skos:exactMatch,loinc:51237-6,CD13 cells/100 cells in Bone marrow,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52221,Atypical Lymphocytes,skos:broadMatch,loinc:30416-2,Variant lymphocytes/100 leukocytes in Cerebral spinal fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52426,UCU1,,,,,,,,Ambiguous name
mimic:51768,EE6,,,,,,,,Ambiguous name
mimic:51762,EE1,,,,,,,,Ambiguous name
mimic:51499,Sperm,skos:exactMatch,loinc:8248-7,Spermatozoa [Presence] in Urine sediment by Light microscopy,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
